,Date,State_Num,State,County_Num,County_Name,Event,Property_DMG,Damage Factor,F-Scale,Month,Year
16684,1967-05-28,29,MO,99,JEFFERSON,TORNADO,25.0,K,2.0,5,1967
16685,1967-06-07,29,MO,47,CLAY,TORNADO,25.0,K,1.0,6,1967
16686,1967-06-09,29,MO,87,HOLT,TORNADO,0.25,K,0.0,6,1967
16687,1967-06-10,29,MO,119,MCDONALD,TORNADO,2.5,K,1.0,6,1967
16688,1967-06-10,29,MO,107,LAFAYETTE,TORNADO,0.03,K,0.0,6,1967
16689,1967-06-10,29,MO,99,JEFFERSON,TORNADO,25.0,K,2.0,6,1967
16690,1967-06-12,29,MO,47,CLAY,TORNADO,25.0,K,1.0,6,1967
16691,1967-06-12,29,MO,81,HARRISON,TORNADO,2.5,K,1.0,6,1967
16692,1967-06-16,29,MO,131,MILLER,TORNADO,0.03,K,0.0,6,1967
16693,1967-07-26,29,MO,137,MONROE,TORNADO,0.03,K,0.0,7,1967
16694,1967-07-28,29,MO,11,BARTON,TORNADO,0.03,K,0.0,7,1967
16695,1967-07-28,29,MO,29,CAMDEN,TORNADO,2.5,K,1.0,7,1967
16696,1967-07-28,29,MO,77,GREENE,TORNADO,2.5,K,1.0,7,1967
16697,1967-07-28,29,MO,225,WEBSTER,TORNADO,0.03,K,0.0,7,1967
16698,1967-07-28,29,MO,161,PHELPS,TORNADO,2.5,K,1.0,7,1967
16699,1981-04-13,29,MO,87,HOLT,TORNADO,0.03,K,0.0,4,1981
16700,1981-04-13,29,MO,3,ANDREW,TORNADO,0.03,K,0.0,4,1981
16701,1981-04-13,29,MO,87,HOLT,TORNADO,2.5,K,1.0,4,1981
16702,1981-04-13,29,MO,75,GENTRY,TORNADO,250.0,K,1.0,4,1981
16703,1981-04-13,29,MO,195,SALINE,TORNADO,250.0,K,1.0,4,1981
16704,1981-04-13,29,MO,89,HOWARD,TORNADO,250.0,K,1.0,4,1981
16705,1981-04-13,29,MO,139,MONTGOMERY,TORNADO,0.03,K,0.0,4,1981
16706,1981-04-22,29,MO,69,DUNKLIN,TORNADO,25.0,M,4.0,4,1981
16707,1981-04-22,29,MO,143,NEW MADRID,TORNADO,0.0,K,4.0,4,1981
16708,1981-04-22,29,MO,201,SCOTT,TORNADO,0.03,K,1.0,4,1981
16709,1981-04-22,29,MO,201,SCOTT,TORNADO,0.03,K,1.0,4,1981
16710,1981-04-22,29,MO,99,JEFFERSON,TORNADO,2.5,M,3.0,4,1981
16711,1981-04-22,29,MO,133,MISSISSIPPI,TORNADO,25.0,M,4.0,4,1981
16712,1981-04-22,29,MO,201,SCOTT,TORNADO,0.03,K,0.0,4,1981
16713,1981-05-18,29,MO,23,BUTLER,TORNADO,2.5,K,0.0,5,1981
16714,1976-03-20,29,MO,23,BUTLER,TORNADO,25.0,K,1.0,3,1976
16715,1976-03-20,29,MO,201,SCOTT,TORNADO,25.0,K,1.0,3,1976
16716,1976-03-26,29,MO,145,NEWTON,TORNADO,250.0,K,3.0,3,1976
16717,1976-03-26,29,MO,175,RANDOLPH,TORNADO,25.0,K,1.0,3,1976
16718,1976-03-26,29,MO,97,JASPER,TORNADO,250.0,K,3.0,3,1976
16719,1976-03-26,29,MO,9,BARRY,TORNADO,25.0,K,1.0,3,1976
16720,1976-03-26,29,MO,109,LAWRENCE,TORNADO,250.0,K,3.0,3,1976
16721,1976-04-20,29,MO,53,COOPER,TORNADO,0.0,K,0.0,4,1976
16722,1976-07-27,29,MO,99,JEFFERSON,TORNADO,0.0,K,1.0,7,1976
16723,1979-10-21,29,MO,9,BARRY,TORNADO,25.0,K,1.0,10,1979
16724,1979-10-30,29,MO,9,BARRY,TORNADO,2.5,M,2.0,10,1979
16725,1979-10-30,29,MO,109,LAWRENCE,TORNADO,2.5,M,2.0,10,1979
16726,1980-04-07,29,MO,29,CAMDEN,TORNADO,2.5,M,2.0,4,1980
16727,1980-04-07,29,MO,169,PULASKI,TORNADO,2.5,M,2.0,4,1980
16728,1980-04-07,29,MO,71,FRANKLIN,TORNADO,250.0,K,2.0,4,1980
16729,1980-04-07,29,MO,189,ST. LOUIS,TORNADO,2.5,M,3.0,4,1980
16730,1980-04-07,29,MO,183,ST. CHARLES,TORNADO,2.5,M,3.0,4,1980
16731,1980-05-12,29,MO,195,SALINE,TORNADO,250.0,K,2.0,5,1980
16732,1980-05-12,29,MO,159,PETTIS,TORNADO,25.0,M,3.0,5,1980
16733,1980-05-12,29,MO,15,BENTON,TORNADO,25.0,K,1.0,5,1980
16734,1980-05-12,29,MO,135,MONITEAU,TORNADO,25.0,K,2.0,5,1980
16735,1980-05-12,29,MO,51,COLE,TORNADO,25.0,K,2.0,5,1980
16736,1980-05-12,29,MO,19,BOONE,TORNADO,25.0,K,2.0,5,1980
16737,1980-05-12,29,MO,27,CALLAWAY,TORNADO,25.0,K,2.0,5,1980
16738,1980-05-12,29,MO,27,CALLAWAY,TORNADO,250.0,K,1.0,5,1980
16739,1980-05-12,29,MO,139,MONTGOMERY,TORNADO,250.0,K,2.0,5,1980
16740,1980-05-12,29,MO,139,MONTGOMERY,TORNADO,250.0,K,2.0,5,1980
16741,1983-05-01,29,MO,131,MILLER,TORNADO,0.25,K,1.0,5,1983
16742,1984-06-07,29,MO,81,HARRISON,TORNADO,2.5,M,4.0,6,1984
16743,1984-06-07,29,MO,61,DAVIESS,TORNADO,250.0,K,2.0,6,1984
16744,1984-06-07,29,MO,61,DAVIESS,TORNADO,2.5,M,2.0,6,1984
16745,1984-06-08,29,MO,147,NODAWAY,TORNADO,0.0,K,1.0,6,1984
16746,1984-06-08,29,MO,147,NODAWAY,TORNADO,25.0,K,1.0,6,1984
16747,1984-06-08,29,MO,7,AUDRAIN,TORNADO,0.0,K,0.0,6,1984
16748,1984-06-08,29,MO,7,AUDRAIN,TORNADO,250.0,K,1.0,6,1984
16749,1969-06-29,29,MO,147,NODAWAY,TORNADO,250.0,K,2.0,6,1969
16750,1982-04-02,29,MO,131,MILLER,TORNADO,250.0,K,1.0,4,1982
16751,1982-04-02,29,MO,105,LACLEDE,TORNADO,250.0,K,1.0,4,1982
16752,1982-04-02,29,MO,159,PETTIS,TORNADO,25.0,K,1.0,4,1982
16753,1982-04-02,29,MO,131,MILLER,TORNADO,250.0,K,1.0,4,1982
16754,1982-04-02,29,MO,29,CAMDEN,TORNADO,0.0,K,1.0,4,1982
16755,1982-04-02,29,MO,153,OZARK,TORNADO,25.0,M,4.0,4,1982
16756,1982-04-02,29,MO,91,HOWELL,TORNADO,25.0,M,4.0,4,1982
16757,1982-04-02,29,MO,131,MILLER,TORNADO,0.0,K,1.0,4,1982
16758,1982-04-02,29,MO,51,COLE,TORNADO,0.0,K,0.0,4,1982
16759,1982-04-16,29,MO,19,BOONE,TORNADO,0.0,K,0.0,4,1982
16760,1982-04-16,29,MO,125,MARIES,TORNADO,250.0,K,2.0,4,1982
16761,1982-04-16,29,MO,73,GASCONADE,TORNADO,25.0,K,1.0,4,1982
16762,1982-04-16,29,MO,55,CRAWFORD,TORNADO,250.0,K,2.0,4,1982
16763,1982-04-16,29,MO,91,HOWELL,TORNADO,250.0,K,2.0,4,1982
16764,1984-10-16,29,MO,43,CHRISTIAN,TORNADO,2.5,M,1.0,10,1984
16765,1985-05-26,29,MO,47,CLAY,TORNADO,0.0,K,0.0,5,1985
16766,1982-10-08,29,MO,47,CLAY,TORNADO,25.0,K,1.0,10,1982
16767,1982-12-01,29,MO,11,BARTON,TORNADO,250.0,K,1.0,12,1982
16768,1982-12-01,29,MO,217,VERNON,TORNADO,250.0,K,1.0,12,1982
16769,1982-12-01,29,MO,83,HENRY,TORNADO,0.03,K,1.0,12,1982
16770,1982-12-01,29,MO,41,CHARITON,TORNADO,25.0,K,1.0,12,1982
16771,1982-12-01,29,MO,159,PETTIS,TORNADO,2.5,K,1.0,12,1982
16772,1982-12-02,29,MO,67,DOUGLAS,TORNADO,2.5,M,2.0,12,1982
16773,1982-12-02,29,MO,229,WRIGHT,TORNADO,2.5,M,2.0,12,1982
16774,1982-12-02,29,MO,215,TEXAS,TORNADO,2.5,M,2.0,12,1982
16775,1982-12-02,29,MO,55,CRAWFORD,TORNADO,250.0,K,2.0,12,1982
16776,1982-12-02,29,MO,71,FRANKLIN,TORNADO,250.0,K,2.0,12,1982
16777,1982-12-02,29,MO,215,TEXAS,TORNADO,25.0,K,1.0,12,1982
16778,1982-12-02,29,MO,139,MONTGOMERY,TORNADO,250.0,K,1.0,12,1982
16779,1982-12-02,29,MO,215,TEXAS,TORNADO,25.0,K,1.0,12,1982
16780,1982-12-02,29,MO,153,OZARK,TORNADO,0.25,K,1.0,12,1982
16781,1982-12-02,29,MO,91,HOWELL,TORNADO,250.0,K,1.0,12,1982
16782,1982-12-02,29,MO,161,PHELPS,TORNADO,25.0,K,1.0,12,1982
16783,1982-12-02,29,MO,223,WAYNE,TORNADO,250.0,K,1.0,12,1982
16784,1982-12-02,29,MO,161,PHELPS,TORNADO,0.25,K,1.0,12,1982
16785,1982-12-02,29,MO,181,RIPLEY,TORNADO,250.0,K,2.0,12,1982
16786,1982-12-02,29,MO,35,CARTER,TORNADO,250.0,K,2.0,12,1982
16787,1983-04-27,29,MO,29,CAMDEN,TORNADO,2.5,K,0.0,4,1983
16788,1969-07-07,29,MO,47,CLAY,TORNADO,0.25,K,1.0,7,1969
16789,1969-07-26,29,MO,21,BUCHANAN,TORNADO,250.0,K,2.0,7,1969
16790,1969-08-20,29,MO,161,PHELPS,TORNADO,2.5,K,1.0,8,1969
16791,1969-10-10,29,MO,67,DOUGLAS,TORNADO,25.0,K,1.0,10,1969
16792,1969-10-10,29,MO,113,LINCOLN,TORNADO,250.0,K,2.0,10,1969
16793,1975-04-24,29,MO,43,CHRISTIAN,TORNADO,25.0,K,1.0,4,1975
16794,1985-05-29,29,MO,145,NEWTON,TORNADO,250.0,K,1.0,5,1985
16795,1985-05-29,29,MO,145,NEWTON,TORNADO,250.0,K,1.0,5,1985
16796,1985-05-30,29,MO,21,BUCHANAN,TORNADO,250.0,K,1.0,5,1985
16797,1985-05-30,29,MO,21,BUCHANAN,TORNADO,250.0,K,1.0,5,1985
16798,1985-05-30,29,MO,165,PLATTE,TORNADO,250.0,K,1.0,5,1985
16799,1985-05-30,29,MO,49,CLINTON,TORNADO,0.0,K,0.0,5,1985
16800,1971-02-04,29,MO,97,JASPER,TORNADO,25.0,K,1.0,2,1971
16801,1966-05-23,29,MO,5,ATCHISON,TORNADO,25.0,K,2.0,5,1966
16802,1966-05-23,29,MO,89,HOWARD,TORNADO,0.03,K,0.0,5,1966
16803,1966-05-23,29,MO,27,CALLAWAY,TORNADO,25.0,K,1.0,5,1966
16804,1966-05-23,29,MO,27,CALLAWAY,TORNADO,25.0,K,2.0,5,1966
16805,1966-06-05,29,MO,75,GENTRY,TORNADO,2.5,K,1.0,6,1966
16806,1966-06-07,29,MO,207,STODDARD,TORNADO,0.25,K,0.0,6,1966
16807,1966-06-12,29,MO,47,CLAY,TORNADO,0.03,K,0.0,6,1966
16808,1966-06-12,29,MO,137,MONROE,TORNADO,0.25,K,1.0,6,1966
16809,1966-10-14,29,MO,59,DALLAS,TORNADO,25.0,K,1.0,10,1966
16810,1966-10-14,29,MO,29,CAMDEN,TORNADO,25.0,K,2.0,10,1966
16811,1966-10-14,29,MO,135,MONITEAU,TORNADO,25.0,K,2.0,10,1966
16812,1966-10-14,29,MO,131,MILLER,TORNADO,25.0,K,2.0,10,1966
16813,1966-10-14,29,MO,29,CAMDEN,TORNADO,25.0,K,2.0,10,1966
16814,1966-10-14,29,MO,135,MONITEAU,TORNADO,25.0,K,2.0,10,1966
16815,1966-10-14,29,MO,131,MILLER,TORNADO,25.0,K,2.0,10,1966
16816,1966-10-14,29,MO,51,COLE,TORNADO,25.0,K,1.0,10,1966
16817,1966-10-14,29,MO,105,LACLEDE,TORNADO,25.0,K,2.0,10,1966
16818,1966-10-14,29,MO,169,PULASKI,TORNADO,2.5,M,2.0,10,1966
16819,1966-10-14,29,MO,183,ST. CHARLES,TORNADO,2.5,M,3.0,10,1966
16820,1973-05-01,29,MO,45,CLARK,TORNADO,2.5,M,3.0,5,1973
16821,1973-12-24,29,MO,57,DADE,TORNADO,25.0,K,0.0,12,1973
16822,1974-03-08,29,MO,25,CALDWELL,TORNADO,25.0,K,1.0,3,1974
16823,1974-04-13,29,MO,145,NEWTON,TORNADO,2.5,K,2.0,4,1974
16824,1974-04-13,29,MO,205,SHELBY,TORNADO,25.0,K,3.0,4,1974
16825,1974-04-13,29,MO,45,CLARK,TORNADO,25.0,K,2.0,4,1974
16826,1974-04-13,29,MO,67,DOUGLAS,TORNADO,25.0,K,2.0,4,1974
16827,1974-04-13,29,MO,229,WRIGHT,TORNADO,25.0,K,2.0,4,1974
16828,1974-04-13,29,MO,215,TEXAS,TORNADO,250.0,K,2.0,4,1974
16829,1974-04-14,29,MO,55,CRAWFORD,TORNADO,250.0,K,2.0,4,1974
16830,1974-04-14,29,MO,221,WASHINGTON,TORNADO,0.0,K,2.0,4,1974
16831,1975-04-24,29,MO,43,CHRISTIAN,TORNADO,25.0,K,1.0,4,1975
16832,1975-04-24,29,MO,43,CHRISTIAN,TORNADO,0.0,K,4.0,4,1975
16833,1975-04-24,29,MO,145,NEWTON,TORNADO,25.0,M,4.0,4,1975
16834,1971-03-14,29,MO,31,CAPE GIRARDEAU,TORNADO,250.0,K,2.0,3,1971
16835,1971-03-15,29,MO,133,MISSISSIPPI,TORNADO,250.0,K,1.0,3,1971
16836,1971-04-27,29,MO,157,PERRY,TORNADO,25.0,K,1.0,4,1971
16837,1971-05-01,29,MO,229,WRIGHT,TORNADO,0.25,K,1.0,5,1971
16838,1971-05-05,29,MO,41,CHARITON,TORNADO,2.5,M,3.0,5,1971
16839,1971-05-05,29,MO,41,CHARITON,TORNADO,2.5,M,3.0,5,1971
16840,1971-05-05,29,MO,41,CHARITON,TORNADO,2.5,M,3.0,5,1971
16841,1971-05-05,29,MO,97,JASPER,TORNADO,2.5,M,3.0,5,1971
16842,1971-05-05,29,MO,41,CHARITON,TORNADO,2.5,M,3.0,5,1971
16843,1971-05-05,29,MO,115,LINN,TORNADO,2.5,M,3.0,5,1971
16844,1971-05-05,29,MO,109,LAWRENCE,TORNADO,25.0,K,1.0,5,1971
16845,1971-05-18,29,MO,165,PLATTE,TORNADO,25.0,K,2.0,5,1971
16846,1971-05-18,29,MO,21,BUCHANAN,TORNADO,25.0,K,2.0,5,1971
16847,1971-05-18,29,MO,21,BUCHANAN,TORNADO,25.0,K,2.0,5,1971
16848,1971-05-18,29,MO,49,CLINTON,TORNADO,25.0,K,2.0,5,1971
16849,1971-05-18,29,MO,63,DE KALB,TORNADO,25.0,K,2.0,5,1971
16850,1971-05-18,29,MO,63,DE KALB,TORNADO,25.0,K,2.0,5,1971
16851,1973-05-07,29,MO,47,CLAY,TORNADO,25.0,K,2.0,5,1973
16852,1973-05-07,29,MO,153,OZARK,TORNADO,25.0,K,1.0,5,1973
16853,1973-05-07,29,MO,91,HOWELL,TORNADO,25.0,K,2.0,5,1973
16854,1973-05-07,29,MO,123,MADISON,TORNADO,250.0,K,2.0,5,1973
16855,1973-05-07,29,MO,167,POLK,TORNADO,25.0,K,0.0,5,1973
16856,1973-05-07,29,MO,163,PIKE,TORNADO,2.5,K,1.0,5,1973
16857,1973-05-07,29,MO,23,BUTLER,TORNADO,250.0,K,3.0,5,1973
16858,1973-05-07,29,MO,207,STODDARD,TORNADO,250.0,K,3.0,5,1973
16859,1973-05-07,29,MO,189,ST. LOUIS,TORNADO,25.0,K,2.0,5,1973
16860,1973-05-07,29,MO,157,PERRY,TORNADO,2.5,K,1.0,5,1973
16861,1973-05-07,29,MO,31,CAPE GIRARDEAU,TORNADO,0.25,K,0.0,5,1973
16862,1973-05-07,29,MO,207,STODDARD,TORNADO,0.25,K,2.0,5,1973
16863,1973-05-21,29,MO,53,COOPER,TORNADO,2.5,K,1.0,5,1973
16864,1973-05-26,29,MO,1,ADAIR,TORNADO,25.0,K,1.0,5,1973
16865,1973-05-26,29,MO,229,WRIGHT,TORNADO,2.5,K,1.0,5,1973
16866,1973-05-26,29,MO,19,BOONE,TORNADO,250.0,K,2.0,5,1973
16867,1973-05-26,29,MO,93,IRON,TORNADO,0.0,K,1.0,5,1973
16868,1973-05-26,29,MO,189,ST. LOUIS,TORNADO,250.0,K,2.0,5,1973
16869,1973-05-26,29,MO,175,RANDOLPH,TORNADO,0.0,K,0.0,5,1973
16870,1973-05-26,29,MO,93,IRON,TORNADO,0.0,K,1.0,5,1973
16871,1973-05-26,29,MO,123,MADISON,TORNADO,0.0,K,2.0,5,1973
16872,1973-05-27,29,MO,69,DUNKLIN,TORNADO,250.0,K,1.0,5,1973
16873,1973-06-02,29,MO,31,CAPE GIRARDEAU,TORNADO,0.0,K,1.0,6,1973
16874,1973-06-02,29,MO,91,HOWELL,TORNADO,25.0,K,1.0,6,1973
16875,1973-06-03,29,MO,187,ST. FRANCOIS,TORNADO,25.0,K,2.0,6,1973
16876,1973-06-04,29,MO,35,CARTER,TORNADO,0.0,K,0.0,6,1973
16877,1981-05-23,29,MO,165,PLATTE,TORNADO,0.03,K,0.0,5,1981
16878,1981-05-23,29,MO,217,VERNON,TORNADO,0.0,K,0.0,5,1981
16879,1981-05-24,29,MO,31,CAPE GIRARDEAU,TORNADO,2.5,M,2.0,5,1981
16880,1981-05-24,29,MO,201,SCOTT,TORNADO,2.5,M,2.0,5,1981
16881,1981-06-04,29,MO,69,DUNKLIN,TORNADO,0.0,K,0.0,6,1981
16882,1981-06-15,29,MO,95,JACKSON,TORNADO,250.0,K,1.0,6,1981
16883,1981-06-15,29,MO,159,PETTIS,TORNADO,250.0,K,1.0,6,1981
16884,1981-06-19,29,MO,37,CASS,TORNADO,0.0,K,0.0,6,1981
16885,1981-06-19,29,MO,37,CASS,TORNADO,0.0,K,0.0,6,1981
16886,1981-06-20,29,MO,159,PETTIS,TORNADO,2.5,K,1.0,6,1981
16887,1981-06-21,29,MO,219,WARREN,TORNADO,250.0,K,2.0,6,1981
16888,1981-06-21,29,MO,95,JACKSON,TORNADO,0.0,K,0.0,6,1981
16889,1981-06-21,29,MO,95,JACKSON,TORNADO,0.0,K,0.0,6,1981
16890,1981-06-21,29,MO,37,CASS,TORNADO,0.0,K,0.0,6,1981
16891,1981-06-21,29,MO,95,JACKSON,TORNADO,0.25,K,0.0,6,1981
16892,1981-06-21,29,MO,37,CASS,TORNADO,0.0,K,0.0,6,1981
16893,1981-06-21,29,MO,151,OSAGE,TORNADO,0.25,K,0.0,6,1981
16894,1981-06-22,29,MO,11,BARTON,TORNADO,25.0,K,1.0,6,1981
16895,1981-06-29,29,MO,95,JACKSON,TORNADO,0.0,K,0.0,6,1981
16896,1977-02-23,29,MO,189,ST. LOUIS,TORNADO,250.0,K,1.0,2,1977
16897,1977-03-11,29,MO,153,OZARK,TORNADO,25.0,K,1.0,3,1977
16898,1977-04-04,29,MO,127,MARION,TORNADO,2.5,K,0.0,4,1977
16899,1977-05-04,29,MO,13,BATES,TORNADO,0.0,K,3.0,5,1977
16900,1977-05-04,29,MO,37,CASS,TORNADO,25.0,M,3.0,5,1977
16901,1977-05-04,29,MO,195,SALINE,TORNADO,25.0,K,1.0,5,1977
16902,1977-05-04,29,MO,107,LAFAYETTE,TORNADO,2.5,M,3.0,5,1977
16903,1977-05-04,29,MO,159,PETTIS,TORNADO,25.0,M,3.0,5,1977
16904,1977-05-04,29,MO,95,JACKSON,TORNADO,2.5,K,4.0,5,1977
16905,1977-05-04,29,MO,47,CLAY,TORNADO,2.5,M,4.0,5,1977
16906,1977-05-04,29,MO,177,RAY,TORNADO,25.0,K,4.0,5,1977
16907,1977-05-04,29,MO,177,RAY,TORNADO,2.5,M,4.0,5,1977
16908,1977-05-04,29,MO,33,CARROLL,TORNADO,2.5,M,4.0,5,1977
16909,1977-05-04,29,MO,41,CHARITON,TORNADO,2.5,M,4.0,5,1977
16910,1977-05-21,29,MO,81,HARRISON,TORNADO,25.0,K,1.0,5,1977
16911,1977-05-21,29,MO,79,GRUNDY,TORNADO,25.0,K,1.0,5,1977
16912,1977-06-30,29,MO,17,BOLLINGER,TORNADO,250.0,K,2.0,6,1977
16913,1984-10-16,29,MO,19,BOONE,TORNADO,25.0,K,1.0,10,1984
16914,1970-03-25,29,MO,23,BUTLER,TORNADO,25.0,K,1.0,3,1970
16915,1970-03-25,29,MO,155,PEMISCOT,TORNADO,25.0,K,1.0,3,1970
16916,1970-04-01,29,MO,133,MISSISSIPPI,TORNADO,25.0,K,2.0,4,1970
16917,1982-05-14,29,MO,15,BENTON,TORNADO,0.03,K,0.0,5,1982
16918,1982-05-14,29,MO,15,BENTON,TORNADO,0.03,K,0.0,5,1982
16919,1982-05-14,29,MO,141,MORGAN,TORNADO,0.03,K,0.0,5,1982
16920,1982-05-14,29,MO,141,MORGAN,TORNADO,0.25,K,1.0,5,1982
16921,1982-05-14,29,MO,15,BENTON,TORNADO,0.03,K,0.0,5,1982
16922,1982-05-14,29,MO,15,BENTON,TORNADO,0.03,K,1.0,5,1982
16923,1982-05-14,29,MO,135,MONITEAU,TORNADO,0.03,K,1.0,5,1982
16924,1982-05-14,29,MO,141,MORGAN,TORNADO,2.5,K,1.0,5,1982
16925,1982-05-14,29,MO,141,MORGAN,TORNADO,0.03,K,0.0,5,1982
16926,1982-05-14,29,MO,141,MORGAN,TORNADO,2.5,K,1.0,5,1982
16927,1982-05-14,29,MO,53,COOPER,TORNADO,25.0,K,2.0,5,1982
16928,1982-05-14,29,MO,53,COOPER,TORNADO,25.0,K,1.0,5,1982
16929,1982-05-16,29,MO,115,LINN,TORNADO,0.03,K,1.0,5,1982
16930,1982-05-20,29,MO,13,BATES,TORNADO,250.0,K,2.0,5,1982
16931,1982-05-20,29,MO,101,JOHNSON,TORNADO,0.25,K,1.0,5,1982
16932,1982-05-28,29,MO,95,JACKSON,TORNADO,0.03,K,0.0,5,1982
16933,1982-05-28,29,MO,63,DE KALB,TORNADO,2.5,K,1.0,5,1982
16934,1982-05-28,29,MO,83,HENRY,TORNADO,250.0,K,1.0,5,1982
16935,1982-05-29,29,MO,19,BOONE,TORNADO,2.5,K,1.0,5,1982
16936,1982-06-07,29,MO,195,SALINE,TORNADO,250.0,K,1.0,6,1982
16937,1968-05-13,29,MO,147,NODAWAY,TORNADO,25.0,K,1.0,5,1968
16938,1968-05-15,29,MO,37,CASS,TORNADO,0.25,K,3.0,5,1968
16939,1968-05-15,29,MO,101,JOHNSON,TORNADO,250.0,K,2.0,5,1968
16940,1968-05-15,29,MO,177,RAY,TORNADO,25.0,K,1.0,5,1968
16941,1968-05-15,29,MO,107,LAFAYETTE,TORNADO,25.0,K,1.0,5,1968
16942,1968-05-15,29,MO,101,JOHNSON,TORNADO,25.0,K,2.0,5,1968
16943,1968-05-15,29,MO,101,JOHNSON,TORNADO,25.0,K,2.0,5,1968
16944,1968-05-15,29,MO,101,JOHNSON,TORNADO,25.0,K,2.0,5,1968
16945,1968-05-15,29,MO,97,JASPER,TORNADO,25.0,K,1.0,5,1968
16946,1968-05-15,29,MO,99,JEFFERSON,TORNADO,25.0,K,1.0,5,1968
16947,1968-05-15,29,MO,23,BUTLER,TORNADO,25.0,K,2.0,5,1968
16948,1968-05-15,29,MO,69,DUNKLIN,TORNADO,0.25,K,1.0,5,1968
16949,1968-06-11,29,MO,53,COOPER,TORNADO,0.03,K,0.0,6,1968
16950,1968-06-11,29,MO,13,BATES,TORNADO,0.03,K,0.0,6,1968
16951,1968-06-24,29,MO,91,HOWELL,TORNADO,25.0,K,2.0,6,1968
16952,1968-06-24,29,MO,149,OREGON,TORNADO,25.0,K,2.0,6,1968
16953,1968-06-24,29,MO,215,TEXAS,TORNADO,25.0,K,2.0,6,1968
16954,1968-06-24,29,MO,203,SHANNON,TORNADO,2.5,K,1.0,6,1968
16955,1968-06-24,29,MO,215,TEXAS,TORNADO,0.03,K,0.0,6,1968
16956,1968-07-09,29,MO,153,OZARK,TORNADO,0.03,K,0.0,7,1968
16957,1970-04-12,29,MO,179,REYNOLDS,TORNADO,250.0,K,2.0,4,1970
16958,1970-04-12,29,MO,123,MADISON,TORNADO,250.0,K,1.0,4,1970
16959,1970-04-19,29,MO,133,MISSISSIPPI,TORNADO,0.03,K,0.0,4,1970
16960,1970-04-19,29,MO,201,SCOTT,TORNADO,25.0,K,1.0,4,1970
16961,1970-04-29,29,MO,81,HARRISON,TORNADO,250.0,K,2.0,4,1970
16962,1970-04-30,29,MO,181,RIPLEY,TORNADO,250.0,K,3.0,4,1970
16963,1970-04-30,29,MO,23,BUTLER,TORNADO,250.0,K,3.0,4,1970
16964,1970-05-09,29,MO,29,CAMDEN,TORNADO,25.0,K,2.0,5,1970
16965,1970-05-09,29,MO,201,SCOTT,TORNADO,0.03,K,0.0,5,1970
16966,1986-04-07,29,MO,97,JASPER,TORNADO,0.0,K,1.0,4,1986
16967,1986-04-07,29,MO,97,JASPER,TORNADO,0.25,K,1.0,4,1986
16968,1986-04-07,29,MO,119,MCDONALD,TORNADO,0.0,K,1.0,4,1986
16969,1971-05-24,29,MO,221,WASHINGTON,TORNADO,250.0,K,2.0,5,1971
16970,1985-04-23,29,MO,69,DUNKLIN,TORNADO,250.0,K,1.0,4,1985
16971,1985-04-23,29,MO,65,DENT,TORNADO,2.5,K,0.0,4,1985
16972,1985-04-30,29,MO,149,OREGON,TORNADO,0.0,K,0.0,4,1985
16973,1985-05-13,29,MO,73,GASCONADE,TORNADO,250.0,K,1.0,5,1985
16974,1985-05-26,29,MO,63,DE KALB,TORNADO,0.0,K,0.0,5,1985
16975,1971-08-03,29,MO,177,RAY,TORNADO,0.0,K,0.0,8,1971
16976,1974-05-13,29,MO,63,DE KALB,TORNADO,25.0,K,1.0,5,1974
16977,1974-05-14,29,MO,157,PERRY,TORNADO,25.0,K,2.0,5,1974
16978,1974-05-20,29,MO,133,MISSISSIPPI,TORNADO,25.0,K,1.0,5,1974
16979,1974-05-23,29,MO,109,LAWRENCE,TORNADO,25.0,K,1.0,5,1974
16980,1974-06-08,29,MO,75,GENTRY,TORNADO,25.0,K,0.0,6,1974
16981,1974-06-08,29,MO,145,NEWTON,TORNADO,2.5,M,1.0,6,1974
16982,1974-06-08,29,MO,97,JASPER,TORNADO,25.0,K,0.0,6,1974
16983,1974-06-08,29,MO,145,NEWTON,TORNADO,0.0,K,1.0,6,1974
16984,1974-06-08,29,MO,147,NODAWAY,TORNADO,25.0,K,1.0,6,1974
16985,1962-06-08,29,MO,101,JOHNSON,TORNADO,0.25,K,1.0,6,1962
16986,1962-06-09,29,MO,145,NEWTON,TORNADO,0.03,K,0.0,6,1962
16987,1962-06-09,29,MO,229,WRIGHT,TORNADO,0.03,K,0.0,6,1962
16988,1962-06-09,29,MO,215,TEXAS,TORNADO,25.0,K,1.0,6,1962
16989,1962-06-24,29,MO,113,LINCOLN,TORNADO,0.03,K,0.0,6,1962
16990,1962-07-05,29,MO,97,JASPER,TORNADO,0.25,K,0.0,7,1962
16991,1962-07-13,29,MO,31,CAPE GIRARDEAU,TORNADO,25.0,K,1.0,7,1962
16992,1962-07-15,29,MO,177,RAY,TORNADO,2.5,K,1.0,7,1962
16993,1962-07-21,29,MO,3,ANDREW,TORNADO,25.0,K,1.0,7,1962
16994,1962-07-21,29,MO,3,ANDREW,TORNADO,25.0,K,1.0,7,1962
16995,1962-10-06,29,MO,217,VERNON,TORNADO,250.0,K,1.0,10,1962
16996,1963-03-04,29,MO,205,SHELBY,TORNADO,25.0,K,1.0,3,1963
16997,1963-03-04,29,MO,11,BARTON,TORNADO,25.0,K,1.0,3,1963
